,Date,Open Interest,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Swap Dealer Longs,Swap Dealer Shorts,Swap Dealer Spreads,Money Manager Longs,Money Manager Shorts,Money Manager Spreads,Other Reportable Longs,Other Reportable Shorts,Other Reportable Spreads,Total Reportable Longs,Total Reportable Shorts,Non Reportable Longs,Non Reportable Shorts
0,2019-07-23,293748.0,11686.0,71661.0,53206.0,74778.0,24881.0,92638.0,38477.0,12217.0,18818.0,12943.0,46050.0,259497.0,281008.0,34252.0,12740.0
1,2019-07-16,269406.0,18048.0,64963.0,52586.0,66125.0,19082.0,79359.0,51263.0,11253.0,21397.0,11467.0,33587.0,235312.0,257740.0,34094.0,11666.0
2,2019-07-09,251401.0,18927.0,53779.0,52492.0,61511.0,17525.0,76443.0,60976.0,7938.0,17461.0,9936.0,28044.0,218829.0,239708.0,32572.0,11692.0
3,2019-07-02,254300.0,18792.0,58650.0,52510.0,63644.0,17644.0,81417.0,59655.0,8238.0,16659.0,9864.0,25556.0,220817.0,243252.0,33483.0,11048.0
4,2019-06-25,261136.0,24094.0,64775.0,51679.0,64143.0,16714.0,80107.0,56635.0,9433.0,16596.0,10351.0,26184.0,224807.0,248235.0,36329.0,12901.0
5,2019-06-18,275681.0,28614.0,60152.0,50893.0,53518.0,24830.0,73343.0,68595.0,15790.0,18630.0,9689.0,28207.0,240306.0,260782.0,35374.0,14898.0
6,2019-06-11,259262.0,28414.0,57725.0,50923.0,45247.0,20306.0,65103.0,73648.0,13405.0,17561.0,8596.0,25192.0,220905.0,244119.0,38356.0,15142.0
7,2019-06-04,246942.0,27677.0,52531.0,50834.0,37326.0,16711.0,56824.0,76755.0,14063.0,18020.0,8079.0,26037.0,210166.0,231502.0,36776.0,15440.0
8,2019-05-28,244631.0,31507.0,48591.0,55122.0,34273.0,13121.0,49327.0,88369.0,13769.0,21406.0,8380.0,22794.0,207046.0,229297.0,37585.0,15334.0
9,2019-05-21,243322.0,30558.0,48579.0,53477.0,36118.0,15028.0,51874.0,82734.0,12704.0,19395.0,8649.0,24909.0,207944.0,228720.0,35378.0,14602.0
10,2019-05-14,232018.0,28030.0,48539.0,50140.0,39954.0,14350.0,56775.0,71721.0,10999.0,18586.0,8935.0,20391.0,199271.0,214888.0,32747.0,17130.0
11,2019-05-07,227685.0,25735.0,44501.0,49401.0,45601.0,15693.0,55829.0,70722.0,9750.0,19719.0,7931.0,20320.0,196447.0,214517.0,31238.0,13168.0
12,2019-04-30,223856.0,22005.0,46353.0,50374.0,45864.0,16368.0,52150.0,66404.0,8760.0,23427.0,9006.0,19299.0,192382.0,212054.0,31474.0,11802.0
13,2019-04-23,253990.0,29907.0,56393.0,50850.0,42132.0,25741.0,49862.0,67732.0,13214.0,23792.0,8994.0,23847.0,217214.0,238052.0,36776.0,15938.0
14,2019-04-16,257624.0,28275.0,55800.0,48594.0,43547.0,32461.0,50324.0,61162.0,15503.0,23721.0,9088.0,22992.0,221871.0,240554.0,35753.0,17070.0
15,2019-04-09,240219.0,21541.0,54028.0,48409.0,53540.0,23503.0,49629.0,52102.0,14076.0,25329.0,7540.0,21312.0,203800.0,226101.0,36419.0,14118.0
16,2019-04-02,229934.0,18679.0,48630.0,48535.0,52503.0,19642.0,52251.0,54030.0,9133.0,25515.0,8216.0,23947.0,197703.0,216102.0,32232.0,13832.0
17,2019-03-26,220696.0,17411.0,52130.0,48476.0,60978.0,18579.0,52518.0,40257.0,7851.0,23596.0,9232.0,20481.0,188912.0,209507.0,31784.0,11189.0
18,2019-03-19,221570.0,17091.0,50483.0,48556.0,58607.0,19643.0,52256.0,42262.0,8892.0,20941.0,8863.0,21954.0,189332.0,210704.0,32237.0,10866.0
19,2019-03-12,221854.0,15080.0,51016.0,47193.0,57419.0,21967.0,51427.0,41794.0,10608.0,23352.0,6894.0,19567.0,189194.0,209266.0,32660.0,12589.0
20,2019-03-05,221471.0,13333.0,54233.0,48072.0,59373.0,23164.0,55164.0,37023.0,10059.0,20130.0,6942.0,19047.0,188968.0,209839.0,32502.0,11631.0
21,2019-02-26,235837.0,13635.0,61637.0,47014.0,77259.0,26374.0,73249.0,24936.0,7715.0,16995.0,7355.0,18702.0,203684.0,223978.0,32153.0,11859.0
22,2019-02-19,263313.0,19227.0,65570.0,47756.0,77123.0,32881.0,70462.0,31078.0,9356.0,19041.0,7093.0,26265.0,224987.0,249366.0,38326.0,13948.0
23,2019-02-12,256779.0,16316.0,64213.0,52153.0,81194.0,28812.0,72656.0,29586.0,8489.0,17396.0,6325.0,24116.0,219938.0,242736.0,36841.0,14044.0
24,2019-02-05,247628.0,11386.0,59566.0,51577.0,82541.0,23808.0,74517.0,25811.0,8160.0,15579.0,6710.0,27131.0,212158.0,233726.0,35470.0,13902.0
25,2019-01-29,233416.0,9531.0,55610.0,51645.0,79294.0,22103.0,66650.0,26001.0,8864.0,19817.0,5545.0,22182.0,200793.0,219599.0,32623.0,13818.0
26,2019-01-22,227247.0,9109.0,51896.0,51537.0,75063.0,20589.0,62875.0,27314.0,8294.0,20144.0,6470.0,23026.0,195576.0,212652.0,31671.0,14594.0
27,2019-01-15,233109.0,9256.0,55260.0,51535.0,78386.0,20546.0,65408.0,26059.0,9137.0,20310.0,6428.0,24439.0,200632.0,220255.0,32477.0,12854.0
28,2019-01-08,227999.0,8016.0,52844.0,50802.0,76107.0,20045.0,67836.0,25028.0,9541.0,19311.0,6744.0,22595.0,198145.0,212903.0,29853.0,15096.0
29,2018-12-31,214575.0,13018.0,53048.0,40484.0,59317.0,20251.0,60665.0,30324.0,7802.0,21973.0,6741.0,22396.0,186591.0,199879.0,27985.0,14696.0
30,2018-12-24,212016.0,13645.0,46104.0,42755.0,50238.0,20910.0,52721.0,44145.0,7381.0,22846.0,6584.0,22909.0,183167.0,198271.0,28849.0,13745.0
31,2018-12-18,209312.0,14070.0,45282.0,43634.0,47456.0,20794.0,48147.0,46235.0,7964.0,24100.0,7289.0,20928.0,179636.0,195948.0,29675.0,13364.0
32,2018-12-11,209886.0,15112.0,43697.0,45232.0,43753.0,21711.0,44456.0,53424.0,8651.0,24680.0,5869.0,19729.0,179572.0,196834.0,30314.0,13052.0
33,2018-12-04,214813.0,15181.0,39545.0,46548.0,37020.0,23469.0,41121.0,63298.0,11245.0,26584.0,6352.0,20356.0,184505.0,201285.0,30308.0,13528.0
34,2018-11-27,233955.0,17175.0,38817.0,47559.0,34437.0,33981.0,39931.0,71780.0,12625.0,26092.0,7256.0,21073.0,198435.0,219969.0,35520.0,13987.0
35,2018-11-20,266168.0,19384.0,39264.0,45835.0,33933.0,38942.0,42457.0,74969.0,29678.0,28167.0,6946.0,26870.0,231335.0,250603.0,34834.0,15565.0
36,2018-11-13,262305.0,20177.0,44687.0,45121.0,26983.0,32104.0,45303.0,84149.0,28675.0,29704.0,8276.0,21641.0,222726.0,246515.0,39578.0,15790.0
37,2018-11-06,247676.0,19215.0,54620.0,46760.0,31977.0,26328.0,48011.0,68345.0,24343.0,24911.0,7365.0,20981.0,210549.0,233959.0,37127.0,13718.0
38,2018-10-30,242956.0,18543.0,50543.0,53020.0,32045.0,24403.0,51290.0,75867.0,16804.0,25190.0,9356.0,17211.0,206460.0,226228.0,36496.0,16728.0
39,2018-10-23,236140.0,16614.0,49154.0,53161.0,35029.0,20174.0,50957.0,72166.0,16784.0,23979.0,8422.0,19001.0,200670.0,220730.0,35469.0,15410.0
40,2018-10-16,235905.0,17141.0,44242.0,53381.0,32097.0,20738.0,46288.0,79442.0,17386.0,25338.0,7631.0,18951.0,199223.0,220487.0,36683.0,15418.0
41,2018-10-09,235417.0,18498.0,40332.0,53274.0,28936.0,20151.0,46679.0,86944.0,17071.0,24847.0,7540.0,19138.0,199658.0,220113.0,35759.0,15305.0
42,2018-10-02,234028.0,19184.0,41159.0,52700.0,32363.0,17866.0,50918.0,87235.0,16000.0,24639.0,6760.0,17779.0,199087.0,219163.0,34941.0,14865.0
43,2018-09-25,235267.0,20639.0,37777.0,51887.0,30195.0,16042.0,53274.0,95683.0,15674.0,25634.0,7382.0,16258.0,199408.0,219011.0,35858.0,16255.0
44,2018-09-18,243400.0,24415.0,37015.0,50227.0,29554.0,16704.0,54704.0,99761.0,15490.0,24870.0,6562.0,20812.0,207220.0,225897.0,36180.0,17503.0
45,2018-09-11,246406.0,23137.0,35053.0,52716.0,29323.0,16367.0,55621.0,101902.0,15709.0,25443.0,7485.0,22881.0,211874.0,228719.0,34532.0,17687.0
46,2018-09-04,248296.0,24913.0,37716.0,54403.0,27634.0,15500.0,57827.0,105307.0,14417.0,25156.0,7835.0,22086.0,214302.0,230494.0,33994.0,17802.0
47,2018-08-28,255709.0,24450.0,45357.0,53048.0,31571.0,20357.0,62314.0,96843.0,16020.0,24530.0,6914.0,20782.0,221501.0,237845.0,34208.0,17864.0
48,2018-08-21,280745.0,23370.0,47569.0,51182.0,35951.0,28144.0,65415.0,90788.0,23127.0,25444.0,7551.0,28253.0,244935.0,261383.0,35809.0,19362.0
49,2018-08-14,271488.0,23547.0,52236.0,53652.0,38871.0,17145.0,68804.0,88991.0,23882.0,24757.0,7508.0,23578.0,235367.0,252212.0,36121.0,19276.0
50,2018-08-07,263610.0,20843.0,54071.0,52688.0,42844.0,14631.0,69479.0,82004.0,18892.0,24322.0,7471.0,26597.0,227452.0,246510.0,36158.0,17100.0
51,2018-07-31,253061.0,17488.0,52177.0,53442.0,44140.0,14690.0,69833.0,76511.0,17135.0,20171.0,7526.0,23176.0,215935.0,235355.0,37125.0,17705.0
52,2018-07-24,245971.0,18485.0,51874.0,53802.0,41786.0,13354.0,65582.0,76925.0,14566.0,21925.0,7553.0,21628.0,209343.0,227686.0,36628.0,18285.0
53,2018-07-17,240689.0,18217.0,54262.0,52829.0,43121.0,12401.0,63420.0,71289.0,11142.0,23389.0,7225.0,22721.0,204119.0,222162.0,36569.0,18527.0
54,2018-07-10,232753.0,18661.0,57172.0,49418.0,50725.0,11683.0,69075.0,60819.0,10150.0,21080.0,5937.0,18716.0,198784.0,215202.0,33969.0,17551.0
55,2018-07-03,229938.0,18746.0,57617.0,50087.0,51137.0,11379.0,72798.0,62147.0,7662.0,19612.0,5705.0,16429.0,196714.0,212076.0,33225.0,17862.0
56,2018-06-26,238557.0,17643.0,60174.0,50745.0,57922.0,11708.0,74361.0,52195.0,11612.0,18447.0,6966.0,20785.0,205301.0,221362.0,33256.0,17195.0
57,2018-06-19,245032.0,19015.0,65544.0,47988.0,59611.0,14210.0,75128.0,47064.0,11923.0,17639.0,6533.0,25563.0,211466.0,230448.0,33566.0,14584.0
58,2018-06-12,255771.0,19027.0,72860.0,46956.0,60628.0,14018.0,83917.0,43740.0,14066.0,17118.0,8445.0,27678.0,222779.0,241434.0,32993.0,14338.0
59,2018-06-05,233889.0,22127.0,64777.0,51849.0,46102.0,10371.0,63407.0,59112.0,11654.0,20146.0,6678.0,21888.0,201442.0,220583.0,32447.0,13306.0
60,2018-05-29,228386.0,24326.0,65144.0,52230.0,45996.0,8891.0,59913.0,59049.0,11808.0,21191.0,6474.0,17376.0,195734.0,214737.0,32652.0,13649.0
61,2018-05-22,219753.0,26236.0,63615.0,50193.0,44540.0,7804.0,56439.0,56871.0,10242.0,20736.0,5796.0,17154.0,188803.0,206022.0,30950.0,13731.0
62,2018-05-15,220221.0,25754.0,56687.0,52253.0,39654.0,8489.0,49473.0,65525.0,10532.0,22228.0,6500.0,18402.0,187130.0,205788.0,33091.0,14433.0
63,2018-05-08,216701.0,24944.0,52999.0,52188.0,41103.0,7707.0,47739.0,67145.0,10971.0,23658.0,5438.0,16636.0,183844.0,202000.0,32857.0,14702.0
64,2018-05-01,215894.0,25333.0,50950.0,51670.0,38233.0,8493.0,43359.0,66688.0,12134.0,23972.0,8801.0,15812.0,180774.0,201112.0,35120.0,14781.0
65,2018-04-24,225058.0,25745.0,57954.0,47215.0,45739.0,11365.0,46449.0,41752.0,16896.0,18837.0,13228.0,24863.0,191370.0,211797.0,33688.0,13261.0
66,2018-04-17,237903.0,27474.0,53353.0,47443.0,37227.0,10291.0,40289.0,54751.0,29128.0,24045.0,11936.0,26153.0,204824.0,222839.0,33079.0,15064.0
67,2018-04-10,248694.0,27797.0,49107.0,47306.0,29575.0,16083.0,34401.0,70818.0,30449.0,28531.0,8926.0,29649.0,214216.0,234606.0,34478.0,14088.0
68,2018-04-03,250575.0,27933.0,52640.0,48006.0,25268.0,17169.0,33840.0,73444.0,25438.0,30154.0,8991.0,33994.0,216534.0,236945.0,34041.0,13630.0
69,2018-03-27,236447.0,25211.0,52460.0,47278.0,26575.0,16188.0,32371.0,66224.0,22431.0,26559.0,7952.0,30620.0,200658.0,222450.0,35790.0,13998.0
70,2018-03-20,235781.0,26867.0,51953.0,47720.0,25953.0,16619.0,33495.0,68667.0,20449.0,28736.0,7585.0,28068.0,201954.0,219293.0,33827.0,16488.0
71,2018-03-13,218835.0,21568.0,56781.0,45279.0,28668.0,15587.0,38837.0,55025.0,22329.0,26126.0,8521.0,17851.0,187578.0,204762.0,31257.0,14073.0
72,2018-03-06,215736.0,21810.0,59098.0,44903.0,28738.0,15069.0,41856.0,52688.0,18548.0,25480.0,9772.0,17025.0,184690.0,200937.0,31046.0,14799.0
73,2018-02-27,209999.0,23844.0,60334.0,49196.0,27070.0,15411.0,36480.0,53073.0,14622.0,25004.0,10980.0,13147.0,177705.0,194636.0,32294.0,15362.0
74,2018-02-20,225595.0,25252.0,64186.0,48805.0,28857.0,20461.0,36306.0,46738.0,20277.0,24782.0,10825.0,19158.0,195041.0,210502.0,30554.0,15093.0
75,2018-02-13,215820.0,23461.0,61808.0,46572.0,30148.0,18204.0,37590.0,45526.0,14404.0,25432.0,10047.0,19666.0,185328.0,199802.0,30492.0,16018.0
76,2018-02-06,226421.0,24330.0,62845.0,45381.0,37807.0,13418.0,38708.0,35226.0,30825.0,23858.0,11622.0,19895.0,196415.0,211637.0,30007.0,14785.0
77,2018-01-30,217923.0,18874.0,66892.0,45659.0,45197.0,11209.0,50036.0,23718.0,22564.0,21519.0,15960.0,18903.0,188764.0,204443.0,29160.0,13480.0
78,2018-01-23,220555.0,21311.0,64374.0,45768.0,44061.0,13199.0,53858.0,30237.0,17000.0,21530.0,16840.0,19017.0,191682.0,204728.0,28873.0,15827.0
79,2018-01-16,217193.0,18689.0,64791.0,46011.0,50345.0,11437.0,59992.0,26977.0,15101.0,18873.0,15461.0,18015.0,188117.0,202125.0,29077.0,15068.0
80,2018-01-09,214266.0,18704.0,64513.0,46218.0,50594.0,10481.0,66227.0,28166.0,10198.0,17348.0,17530.0,18446.0,187621.0,199928.0,26645.0,14338.0
81,2018-01-02,210638.0,18497.0,60196.0,47869.0,43611.0,10870.0,54753.0,38747.0,13268.0,19993.0,13486.0,17478.0,182728.0,197656.0,27910.0,12982.0
82,2017-12-26,216083.0,19072.0,52924.0,51480.0,38304.0,12939.0,48558.0,55663.0,12782.0,24015.0,13366.0,16345.0,185191.0,202323.0,30891.0,13760.0
83,2017-12-19,222746.0,18652.0,52811.0,52263.0,36247.0,13416.0,47169.0,61145.0,11944.0,28551.0,13911.0,18581.0,190576.0,208054.0,32171.0,14693.0
84,2017-12-12,221480.0,17980.0,52333.0,50430.0,40260.0,14480.0,47896.0,53321.0,11744.0,27312.0,14397.0,17922.0,187763.0,204457.0,33717.0,17023.0
85,2017-12-05,208139.0,16393.0,59202.0,38639.0,41959.0,12785.0,58140.0,36085.0,8763.0,25755.0,17747.0,16332.0,176808.0,192872.0,31331.0,15268.0
86,2017-11-28,196994.0,14461.0,71763.0,32219.0,47754.0,10074.0,69912.0,13407.0,7253.0,19824.0,18298.0,15162.0,168905.0,183710.0,28089.0,13283.0
87,2017-11-21,217094.0,15067.0,77819.0,31600.0,48448.0,14469.0,77119.0,12699.0,10214.0,19751.0,17955.0,22077.0,190297.0,203682.0,26797.0,13412.0
88,2017-11-14,218312.0,13639.0,76202.0,31835.0,49466.0,14826.0,78199.0,10183.0,11756.0,18748.0,18552.0,23079.0,192082.0,204063.0,26230.0,14250.0
89,2017-11-07,221197.0,13400.0,74804.0,31164.0,50901.0,16037.0,77103.0,11642.0,16272.0,21463.0,19304.0,18602.0,194040.0,207562.0,27156.0,13634.0
90,2017-10-31,216413.0,12777.0,70760.0,32801.0,45403.0,14208.0,73096.0,15310.0,17118.0,21225.0,19990.0,18745.0,189969.0,201534.0,26443.0,14879.0
91,2017-10-24,213656.0,10473.0,72870.0,34088.0,47941.0,13383.0,75196.0,10341.0,16238.0,18838.0,19659.0,19830.0,188046.0,200262.0,25611.0,13395.0
92,2017-10-17,211894.0,11780.0,71538.0,33089.0,47987.0,10913.0,73977.0,10470.0,17048.0,19257.0,19836.0,20274.0,186337.0,198064.0,25557.0,13830.0
93,2017-10-10,208832.0,11620.0,68300.0,33101.0,46970.0,10291.0,70339.0,13912.0,16648.0,20517.0,18594.0,21070.0,183586.0,195783.0,25247.0,13050.0
94,2017-10-03,201415.0,11246.0,67733.0,32988.0,45304.0,9575.0,68808.0,12504.0,14609.0,21228.0,18951.0,19332.0,177787.0,188009.0,23628.0,13406.0
95,2017-09-26,204363.0,11908.0,71539.0,34964.0,47636.0,9671.0,69804.0,11267.0,12899.0,20904.0,19832.0,18230.0,178380.0,191075.0,25983.0,13288.0
96,2017-09-19,216503.0,11272.0,74554.0,33775.0,49531.0,11274.0,78173.0,10832.0,13613.0,20106.0,20377.0,21672.0,189886.0,201853.0,26618.0,14651.0
97,2017-09-12,213333.0,11002.0,77252.0,33440.0,52289.0,10347.0,81329.0,6182.0,12414.0,19015.0,20210.0,18794.0,186341.0,197488.0,26991.0,15845.0
98,2017-09-05,208863.0,10778.0,74156.0,34800.0,47906.0,10981.0,73057.0,11526.0,12569.0,21054.0,20162.0,16701.0,179941.0,194001.0,28922.0,14862.0
99,2017-08-29,203513.0,10485.0,67753.0,35246.0,43549.0,13420.0,70655.0,18227.0,9975.0,21032.0,21155.0,14528.0,175342.0,188608.0,28171.0,14905.0
100,2017-08-22,212586.0,13071.0,64292.0,37139.0,41107.0,14042.0,68264.0,24586.0,15064.0,22295.0,22110.0,16084.0,185959.0,197286.0,26627.0,15300.0
101,2017-08-15,212354.0,14348.0,61485.0,37546.0,38634.0,12798.0,67461.0,30932.0,14835.0,23185.0,21739.0,15103.0,185275.0,195526.0,27078.0,16827.0
102,2017-08-08,216874.0,16628.0,57977.0,38355.0,36480.0,12203.0,66183.0,38812.0,18807.0,24074.0,18800.0,15132.0,191384.0,198212.0,25490.0,18662.0
103,2017-08-01,228711.0,16915.0,57479.0,39026.0,38754.0,11928.0,66062.0,43181.0,26927.0,25613.0,18448.0,16038.0,202509.0,212757.0,26202.0,15954.0
104,2017-07-25,231420.0,17612.0,54881.0,42875.0,36356.0,11258.0,61773.0,52885.0,24907.0,28081.0,17538.0,17070.0,203576.0,214895.0,27844.0,16526.0
105,2017-07-18,233563.0,18042.0,51341.0,44449.0,34011.0,11535.0,58435.0,64890.0,22479.0,30608.0,15523.0,17120.0,202668.0,216899.0,30896.0,16664.0
106,2017-07-11,231044.0,18451.0,52022.0,44647.0,36261.0,9852.0,55373.0,60775.0,23343.0,33638.0,15255.0,15499.0,200803.0,213007.0,30241.0,18037.0
107,2017-07-03,222201.0,17852.0,56846.0,39626.0,40172.0,10125.0,59991.0,58137.0,19173.0,30773.0,7063.0,12870.0,190411.0,204386.0,31790.0,17815.0
108,2017-06-27,221162.0,17593.0,59537.0,35062.0,43644.0,12765.0,64793.0,52366.0,18382.0,28203.0,5530.0,13555.0,190353.0,205779.0,30809.0,15383.0
109,2017-06-20,221734.0,17358.0,64533.0,32541.0,44541.0,14026.0,68996.0,42216.0,17445.0,25391.0,6519.0,16710.0,192468.0,205990.0,29266.0,15744.0
110,2017-06-13,221413.0,14794.0,69272.0,30906.0,49185.0,12637.0,77553.0,33381.0,16188.0,24350.0,8261.0,17284.0,193711.0,206208.0,27702.0,15206.0
111,2017-06-06,229983.0,15606.0,72315.0,31551.0,50839.0,12284.0,78032.0,28214.0,23666.0,22783.0,7290.0,20636.0,204558.0,215245.0,25426.0,14739.0
112,2017-05-30,224617.0,15239.0,67903.0,32063.0,50519.0,12130.0,70798.0,28764.0,25056.0,24645.0,6240.0,18695.0,198627.0,209308.0,25990.0,15309.0
113,2017-05-23,227086.0,14965.0,62092.0,32501.0,49757.0,13489.0,68599.0,38913.0,22205.0,27312.0,6214.0,19813.0,198884.0,212482.0,28202.0,14604.0
114,2017-05-16,235305.0,15019.0,58065.0,33413.0,48997.0,13219.0,69310.0,51012.0,22927.0,30462.0,5686.0,19398.0,203749.0,219304.0,31557.0,16001.0
115,2017-05-09,216680.0,13374.0,60951.0,29836.0,53351.0,11337.0,68339.0,34797.0,17452.0,26479.0,5960.0,17475.0,184292.0,201322.0,32388.0,15358.0
116,2017-05-02,206378.0,11683.0,68048.0,27141.0,58811.0,10280.0,78371.0,23772.0,14136.0,23398.0,6185.0,11860.0,176869.0,193093.0,29510.0,13286.0
117,2017-04-25,229629.0,10655.0,80226.0,26905.0,66812.0,10460.0,99320.0,19119.0,20963.0,21622.0,7395.0,12967.0,202892.0,217941.0,26737.0,11687.0
118,2017-04-18,247423.0,11573.0,86824.0,27336.0,71028.0,13106.0,110269.0,13724.0,21918.0,18482.0,9565.0,17199.0,219882.0,233364.0,27540.0,14059.0
119,2017-04-11,240137.0,13068.0,86233.0,26735.0,70040.0,12525.0,114151.0,15306.0,11888.0,18090.0,9933.0,19417.0,215875.0,225342.0,24261.0,14795.0
120,2017-04-04,236784.0,14276.0,85744.0,26834.0,69310.0,11513.0,107861.0,14178.0,16070.0,18837.0,10051.0,16068.0,211460.0,222934.0,25324.0,13850.0
121,2017-03-28,219093.0,13947.0,79922.0,27310.0,64252.0,12090.0,92977.0,11376.0,14737.0,19338.0,9488.0,14448.0,194848.0,206314.0,24245.0,12779.0
122,2017-03-21,211364.0,14596.0,75614.0,26486.0,60488.0,13138.0,78623.0,13551.0,16350.0,21511.0,6865.0,14073.0,184776.0,200079.0,26588.0,11284.0
123,2017-03-14,207399.0,14441.0,75138.0,24720.0,63067.0,13492.0,80552.0,12716.0,12231.0,21929.0,6534.0,13547.0,180912.0,196725.0,26488.0,10674.0
124,2017-03-07,209717.0,15040.0,79923.0,25612.0,67268.0,11176.0,94277.0,10911.0,8159.0,19089.0,8715.0,11932.0,185285.0,198083.0,24432.0,11634.0
125,2017-02-28,214558.0,17045.0,82039.0,27646.0,70422.0,11072.0,94733.0,10879.0,8368.0,19540.0,8558.0,10651.0,189056.0,201991.0,25503.0,12568.0
126,2017-02-21,228042.0,15099.0,78365.0,29533.0,68002.0,13653.0,87798.0,12323.0,18030.0,19155.0,7848.0,17507.0,200775.0,215727.0,27267.0,12316.0
127,2017-02-14,214400.0,14021.0,75668.0,29578.0,66888.0,10988.0,82597.0,11851.0,11141.0,20562.0,7444.0,17725.0,186611.0,201704.0,27788.0,12695.0
128,2017-02-07,212440.0,13532.0,73334.0,30445.0,63216.0,11982.0,76885.0,12493.0,15807.0,20278.0,7498.0,15284.0,184213.0,199614.0,28227.0,12826.0
129,2017-01-31,203688.0,12968.0,72076.0,30199.0,60539.0,11378.0,76194.0,13230.0,11958.0,20013.0,7732.0,14837.0,177548.0,191751.0,26139.0,11936.0
130,2017-01-24,195310.0,12270.0,66016.0,30478.0,59466.0,10414.0,70912.0,15803.0,12970.0,20499.0,5701.0,13233.0,170777.0,183603.0,24533.0,11707.0
131,2017-01-17,189926.0,12177.0,63573.0,28254.0,58471.0,10547.0,66383.0,15631.0,12427.0,23634.0,5617.0,11186.0,164607.0,177453.0,25319.0,12474.0
132,2017-01-10,182082.0,10598.0,59655.0,25605.0,55835.0,10667.0,64202.0,18033.0,10061.0,23845.0,5741.0,10770.0,155748.0,170762.0,26334.0,11320.0
133,2017-01-03,180740.0,11512.0,60992.0,25432.0,52242.0,11069.0,61416.0,19417.0,9074.0,25240.0,6154.0,10777.0,154521.0,169726.0,26219.0,11014.0
