Date,Day of Week,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
3/31/2015,Tuesday,1186.4,1191,1178.3,1181.9,1.7,1183.1,43,122
3/30/2015,Monday,1197.5,1198.1,1181.6,1185.2,15,1184.8,456,346
3/27/2015,Friday,1203.2,1205.9,1192.3,1197.8,5,1199.8,602,717
3/26/2015,Thursday,1194.6,1219.2,1194.1,1204.6,7.8,1204.8,1258,801
3/25/2015,Wednesday,1193.7,1199.2,1186.4,1194.7,5.6,1197,680,907
3/24/2015,Tuesday,1189.9,1194.3,1184.8,1192.9,3.7,1191.4,1064,1253
3/23/2015,Monday,1184.5,1191,1178.9,1188.6,3.1,1187.7,873,1412
3/20/2015,Friday,1170.6,1187.4,1168,1181.8,15.6,1184.6,1306,1529
3/19/2015,Thursday,1165.1,1179,1158.6,1170.4,17.7,1169,1309,1482
3/18/2015,Wednesday,1149.2,1174.8,1143.6,1166.2,3.1,1151.3,1869,1680
3/17/2015,Tuesday,1153.5,1158.9,1142,1148.7,5,1148.2,1460,1592
3/16/2015,Monday,1153.2,1163.4,1149.4,1153.9,0.8,1153.2,1028,1518
3/13/2015,Friday,1152.5,1160.4,1150.6,1158,0.5,1152.4,841,1567
3/12/2015,Thursday,1152.7,1165.3,1147.8,1152.4,1.3,1151.9,1110,1558
3/11/2015,Wednesday,1161.2,1163.9,1146.8,1154,9.5,1150.6,1062,1553
3/10/2015,Tuesday,1167,1169.8,1153.3,1161.2,6.4,1160.1,1442,1520
3/9/2015,Monday,1168,1174.2,1165,1165.9,2.2,1166.5,925,1571
3/6/2015,Friday,1198.2,1199.7,1163,1167.8,31.9,1164.3,2385,1586
3/5/2015,Thursday,1200.2,1208.6,1196,1198,4.7,1196.2,1001,1606
3/4/2015,Wednesday,1203.5,1208.7,1197.7,1199.7,3.5,1200.9,851,1548
3/3/2015,Tuesday,1207.3,1214.5,1195,1203.1,3.8,1204.4,1366,1604
3/2/2015,Monday,1212.2,1223,1204.3,1205.8,4.9,1208.2,1435,1395
2/27/2015,Friday,1209.3,1218.9,1204.4,1212.9,3,1213.1,1083,1385
2/26/2015,Thursday,1206.4,1219.6,1204,1209.3,8.6,1210.1,1123,1400
2/25/2015,Wednesday,1200.9,1211.7,1200.5,1204,4.2,1201.5,784,1324
2/24/2015,Tuesday,1206.6,1207.3,1206.6,1207.3,3.4,1196.9,4,24
2/23/2015,Monday,1204,1209.9,1198,1201,4.1,1200.3,6,30
2/20/2015,Friday,1204.4,1204.4,1204.4,1204.4,2.7,1204.4,2,32
2/19/2015,Thursday,1209,1209.2,1209,1209,7.4,1207.1,1,43
2/18/2015,Wednesday,1213,1213,1199.9,1199.9,8.4,1199.7,5,48
2/17/2015,Tuesday,1233.5,1233.5,1210,1210,18.4,1208.1,7,61
2/13/2015,Friday,1229,1229,1229,1229,6.4,1226.5,2,59
2/12/2015,Thursday,1224.2,1224.6,1218.1,1221.5,1.1,1220.1,6,59
2/11/2015,Wednesday,1219,1219,1219,1219,12.6,1219,0,59
2/10/2015,Tuesday,1239.6,1245.7,1235.8,1235.8,9.2,1231.6,8,60
2/9/2015,Monday,1242.1,1242.1,1242.1,1242.1,6.9,1240.8,1,60
2/6/2015,Friday,1244.1,1244.1,1230,1235,28.1,1233.9,19,66
2/5/2015,Thursday,1262,1262,1262,1262,1.8,1262,0,66
2/4/2015,Wednesday,1265.5,1266.2,1263.1,1266.2,4.1,1263.8,3,67
2/3/2015,Tuesday,1287,1287,1261.8,1261.8,16.5,1259.7,64,103
2/2/2015,Monday,1281.9,1281.9,1268,1271.4,2.3,1276.2,8,108
1/30/2015,Friday,1261.5,1283.1,1261.3,1283.1,23.9,1278.5,63,138
1/29/2015,Thursday,1283.6,1285.4,1252,1256.2,31.3,1254.6,397,326
1/27/2015,Tuesday,1280.9,1297.2,1272.1,1292.4,12.3,1291.7,1739,934
1/26/2015,Monday,1292.7,1299,1275.5,1280.8,13.2,1279.4,1314,1139
1/23/2015,Friday,1302.1,1302.5,1284.5,1294.7,8.1,1292.6,1327,1233
1/22/2015,Thursday,1292.3,1307.9,1278.9,1302.1,7,1300.7,1940,1260
1/21/2015,Wednesday,1294.9,1305.9,1284,1291.7,0.5,1293.7,2043,1321
1/20/2015,Tuesday,1280.7,1297,1272.5,1293.6,17.3,1294.2,2376,1344
1/16/2015,Friday,1261.6,1282.3,1255.5,1280.5,12.1,1276.9,2177,1455
1/15/2015,Thursday,1229.5,1267,1226.4,1263,30.3,1264.8,2920,1407
1/14/2015,Wednesday,1232,1245.2,1225.2,1228.6,0.1,1234.5,2126,1324
1/13/2015,Tuesday,1233.1,1244.4,1227.5,1231,1.6,1234.4,1655,1444
1/12/2015,Monday,1223,1236,1217.9,1233,16.7,1232.8,1387,1408
1/9/2015,Friday,1208.1,1224,1207,1223.1,7.6,1216.1,1167,1401
1/8/2015,Thursday,1210.9,1216.5,1204.7,1209.5,2.2,1208.5,1023,1286
1/7/2015,Wednesday,1219.8,1219.8,1209.2,1211.7,8.7,1210.7,991,1282
1/6/2015,Tuesday,1203.2,1223.2,1201.6,1218.8,15.4,1219.4,1407,1356
1/5/2015,Monday,1191,1207.3,1177.7,1204,17.8,1204,1627,1352
1/2/2015,Friday,1184.5,1194.7,1167.3,1189.8,2.1,1186.2,1531,1422
12/26/2014,Friday,1177,1199.5,1176.3,1194.2,21.8,1195.3,896,1355
12/24/2014,Wednesday,1173.5,1173.5,1173.5,1173.5,4.4,1173.5,0,10
12/23/2014,Tuesday,1188.5,1189.6,1188.5,1189.6,1.8,1177.9,2,10
12/22/2014,Monday,1190.6,1190.6,1186,1186,16.2,1179.7,2,11
12/19/2014,Friday,1210.4,1210.4,1210.4,1210.4,1.2,1195.9,1,11
12/18/2014,Thursday,1194.7,1194.7,1194.7,1194.7,0.4,1194.7,0,11
12/17/2014,Wednesday,1194.3,1194.3,1194.3,1194.3,0.4,1194.3,0,11
12/16/2014,Tuesday,1214,1214,1214,1214,13.3,1193.9,3,20
12/15/2014,Monday,1225,1231.1,1203,1203,14.8,1207.2,15,23
12/12/2014,Friday,1222,1222,1222,1222,3.1,1222,0,23
12/10/2014,Wednesday,1228.9,1228.9,1228.9,1228.9,2.6,1228.9,0,23
12/9/2014,Tuesday,1222.6,1242.7,1222.6,1239,36.8,1231.5,9,40
12/8/2014,Monday,1205,1205,1203,1203,4.6,1194.7,3,41
12/5/2014,Friday,1190,1190,1190,1190,17.4,1190.1,1,41
12/4/2014,Thursday,1210,1218.5,1203.5,1203.7,1,1207.5,15,43
12/3/2014,Wednesday,1218,1218,1213.5,1214,9.3,1208.5,4,47
12/2/2014,Tuesday,1202.1,1205.8,1200,1200,18.8,1199.2,4,62
12/1/2014,Monday,1164,1221.7,1147,1221.7,42.8,1218,38,67
11/28/2014,Friday,1200.3,1200.3,1168,1168,21.4,1175.2,117,162
11/26/2014,Wednesday,1200.8,1200.8,1194,1195.7,0.5,1196.6,339,376
11/25/2014,Tuesday,1198.7,1202.8,1189.8,1200.5,1.4,1197.1,941,1515
11/24/2014,Monday,1201.4,1203.8,1192.1,1197.5,2,1195.7,934,1804
11/21/2014,Friday,1194.6,1207.1,1185.8,1201.8,6.8,1197.7,2084,1890
11/20/2014,Thursday,1182,1196.3,1176.5,1193.9,3,1190.9,1274,1933
11/19/2014,Wednesday,1196.9,1201.6,1174.5,1181.3,3.2,1193.9,2233,1902
11/18/2014,Tuesday,1187.2,1204.4,1181.5,1196.9,13.6,1197.1,1505,1936
11/17/2014,Monday,1186.5,1193.5,1180.8,1187.1,2.1,1183.5,1373,1879
11/14/2014,Friday,1160,1193,1145.7,1189.4,24.1,1185.6,3062,2026
11/13/2014,Thursday,1161.7,1167.5,1152.6,1161.4,2.4,1161.5,929,2035
11/12/2014,Wednesday,1163.8,1169.2,1155.6,1162,3.9,1159.1,1201,2042
11/11/2014,Tuesday,1149.8,1172.4,1145.2,1163.9,3.2,1163,1333,2181
11/10/2014,Monday,1176.1,1176.4,1146.7,1152.1,10,1159.8,1468,2067
11/7/2014,Friday,1142,1178.9,1131.2,1177.5,27.2,1169.8,2947,2133
11/6/2014,Thursday,1140.5,1148.9,1137.6,1141.4,3.1,1142.6,1110,2106
11/5/2014,Wednesday,1168.8,1169.3,1137.4,1139.9,22,1145.7,2280,2014
11/4/2014,Tuesday,1165.4,1174.9,1163.5,1167.4,2.1,1167.7,662,2006
11/3/2014,Monday,1170.5,1173.5,1161.4,1165.8,1.8,1169.8,628,1982
10/31/2014,Friday,1199.1,1202.4,1159.7,1173.1,27,1171.6,1586,1931
10/30/2014,Thursday,1212.4,1216.2,1195.4,1198.1,26.3,1198.6,1614,1816
10/29/2014,Wednesday,1228,1231.5,1208.2,1211.6,4.5,1224.9,1366,1635
10/28/2014,Tuesday,1224.8,1228.6,1224.8,1228.6,0.1,1229.2,6,2
10/27/2014,Monday,1229.1,1229.1,1229.1,1229.1,2.1,1229.1,0,2
10/24/2014,Friday,1231.2,1231.2,1231.2,1231.2,2.7,1231.2,0,2
10/23/2014,Thursday,1228.5,1228.5,1228.5,1228.5,16.3,1228.5,0,2
10/22/2014,Wednesday,1244.8,1244.8,1244.8,1244.8,6.2,1244.8,0,2
10/21/2014,Tuesday,1251,1251,1251,1251,7,1251,0,2
10/20/2014,Monday,1244,1244,1244,1244,5.7,1244,0,2
10/17/2014,Friday,1238.3,1238.3,1238.3,1238.3,2.2,1238.3,0,2
10/16/2014,Thursday,1240,1240,1240,1240,3.6,1240.5,1,2
10/15/2014,Wednesday,1244.1,1244.1,1244.1,1244.1,10.5,1244.1,0,2
10/14/2014,Tuesday,1233.6,1233.6,1233.6,1233.6,4.3,1233.6,0,2
10/13/2014,Monday,1229.3,1229.3,1229.3,1229.3,8.3,1229.3,0,2
10/10/2014,Friday,1221,1221,1221,1221,3.6,1221,0,2
10/9/2014,Thursday,1223,1223.4,1219,1219,19.3,1224.6,2,2
10/8/2014,Wednesday,1210.5,1210.5,1210.5,1210.5,6.4,1205.3,10,12
10/7/2014,Tuesday,1211.7,1210.4,1204.6,1205.3,5,1211.7,3,12
10/6/2014,Monday,1206.7,1206.7,1206.7,1206.7,14.5,1206.7,0,12
10/3/2014,Friday,1219.4,1219.4,1198.2,1198.2,22,1192.2,4,24
10/2/2014,Thursday,1220.8,1222.4,1211.8,1222.4,0.4,1214.2,8,28
10/1/2014,Wednesday,1206.1,1242.7,1204.2,1220.7,4.1,1214.6,100,110
9/30/2014,Tuesday,1215,1218.5,1206.6,1211,7,1210.5,13,122
9/29/2014,Monday,1216.5,1220.7,1214.4,1215.2,3.4,1217.5,91,190
9/26/2014,Friday,1224.7,1230,1213,1217.4,7.1,1214.1,91,226
9/25/2014,Thursday,1216,1223.5,1207.7,1221.6,2.6,1221.2,105,251
9/24/2014,Wednesday,1222.5,1224.8,1215.5,1217,2.4,1218.6,53,275
9/23/2014,Tuesday,1217.2,1233.9,1215.4,1223,4.2,1221,145,315
9/22/2014,Monday,1216.6,1219.3,1209.5,1214.4,1.3,1216.8,75,324
9/19/2014,Friday,1226.4,1227.3,1213.9,1215.8,10.4,1215.5,482,736
9/18/2014,Thursday,1221.8,1227,1216.2,1225.6,9,1225.9,179,719
9/17/2014,Wednesday,1235.1,1241,1221.2,1222.9,0.8,1234.9,98,713
9/16/2014,Tuesday,1232.7,1241.2,1232.1,1234.9,1.6,1235.7,93,725
9/15/2014,Monday,1228.5,1237.4,1224.5,1233.4,3.7,1234.1,63,748
9/12/2014,Friday,1239.8,1241.2,1226.9,1229.4,7.5,1230.4,126,778
9/11/2014,Thursday,1249,1249,1235.5,1241,6.2,1237.9,257,672
9/10/2014,Wednesday,1254.1,1257.1,1244,1249.4,3.2,1244.1,119,659
9/9/2014,Tuesday,1256.4,1257.5,1247.6,1256,5.9,1247.3,155,622
9/8/2014,Monday,1268.8,1271.2,1251.9,1254.7,13.1,1253.2,139,605
9/5/2014,Friday,1260,1273.3,1257,1268.5,0.7,1266.3,207,543
9/4/2014,Thursday,1268.9,1276.9,1260.6,1260.7,3.8,1265.6,188,559
9/3/2014,Wednesday,1266.8,1271.5,1260.4,1269.4,5.1,1269.4,90,577
9/2/2014,Tuesday,1286.5,1289.7,1262.8,1265.1,22.2,1264.3,348,503
8/29/2014,Friday,1289.8,1291.2,1283.7,1288.3,3,1286.5,60,501
8/28/2014,Thursday,1283.3,1296.2,1283.2,1289.6,7,1289.5,216,505
8/27/2014,Wednesday,1281,1287,1280.2,1282.7,1.8,1282.5,35,515
8/26/2014,Tuesday,1291,1293.1,1276.7,1276.7,6.5,1283.8,8,27
8/25/2014,Monday,1271.6,1271.6,1271.6,1271.6,1.3,1277.3,5,27
8/22/2014,Friday,1278.6,1278.6,1278.6,1278.6,4.9,1278.6,0,27
8/21/2014,Thursday,1273.7,1273.7,1273.7,1273.7,19.7,1273.7,0,27
8/20/2014,Wednesday,1299.9,1299.9,1299.9,1299.9,1.7,1293.4,1,28
8/19/2014,Tuesday,1297,1299.9,1297,1299.9,2.6,1295.1,1,29
8/18/2014,Monday,1300.5,1303,1299.4,1299.4,6.8,1297.7,28,37
8/15/2014,Friday,1304.5,1304.5,1304.5,1304.5,9.4,1304.5,0,37
8/14/2014,Thursday,1313.9,1313.9,1313.9,1313.9,1.1,1313.9,0,47
8/13/2014,Wednesday,1312.8,1312.8,1312.8,1312.8,4,1312.8,0,47
8/12/2014,Tuesday,1309.6,1316,1309.6,1313,0.3,1308.8,3,50
8/11/2014,Monday,1308.5,1308.5,1308.5,1308.5,0.4,1308.5,1,51
8/8/2014,Friday,1314,1314,1312,1312,1.9,1308.9,2,53
8/7/2014,Thursday,1305.4,1313.2,1303.4,1313.2,4.1,1310.8,5,71
8/6/2014,Wednesday,1291.2,1309.1,1291.2,1305.3,22.7,1306.7,9,70
8/5/2014,Tuesday,1290,1293.1,1283.1,1288.8,3.7,1284,12,77
8/4/2014,Monday,1293.7,1294.9,1285.8,1287.9,5.9,1287.7,13,75
8/1/2014,Friday,1286,1297.1,1281.8,1292.9,12.3,1293.6,20,82
7/31/2014,Thursday,1295.6,1296.6,1282.4,1283.5,13.6,1281.3,35,98
7/30/2014,Wednesday,1298.8,1302.4,1292.3,1295.2,3.4,1294.9,287,298
7/29/2014,Tuesday,1305.6,1311.5,1296.1,1297.7,5,1298.3,494,1030
7/28/2014,Monday,1308,1309,1301.5,1304,,1303.3,442,1068
7/25/2014,Friday,1293.7,1311,1291.7,1308.1,12.5,1303.3,664,1241
7/24/2014,Thursday,1304.7,1305.4,1287.7,1293.9,13.9,1290.8,1295,1419
7/23/2014,Wednesday,1308.1,1312,1303.7,1304.5,1.6,1304.7,812,1480
7/22/2014,Tuesday,1313.9,1316.2,1302.2,1307.6,7.6,1306.3,1011,1418
7/21/2014,Monday,1308.8,1318.8,1308.2,1312.9,4.5,1313.9,497,1488
7/18/2014,Friday,1317.4,1325.1,1305.1,1310.5,7.5,1309.4,675,1478
7/17/2014,Thursday,1299.7,1325.6,1297.9,1319,17.1,1316.9,1416,1354
7/16/2014,Wednesday,1295.3,1304.1,1294.6,1300.9,2.7,1299.8,559,1343
7/15/2014,Tuesday,1309,1314.5,1292.8,1294.3,9.6,1297.1,1208,1468
7/14/2014,Monday,1340.4,1340.5,1301,1308.1,30.7,1306.7,1643,1650
7/11/2014,Friday,1337.5,1341.2,1334.5,1340,1.8,1337.4,392,1673
7/10/2014,Thursday,1327,1346.3,1326,1335.8,14.9,1339.2,1145,1690
7/9/2014,Wednesday,1320,1333.2,1318.3,1327.9,7.8,1324.3,787,1626
7/8/2014,Tuesday,1320.1,1326.8,1314.3,1320.1,0.5,1316.5,679,1643
7/7/2014,Monday,1321.2,1324.1,1312.3,1321.2,3.6,1317,360,1642
7/3/2014,Thursday,1326.4,1328.4,1307.1,1320,10.3,1320.6,980,1682
7/2/2014,Wednesday,1327.6,1333.2,1322.2,1327.6,4.3,1330.9,516,1670
7/1/2014,Tuesday,1327.2,1335,1324.3,1326.9,4.6,1326.6,926,1611
6/30/2014,Monday,1316.6,1330.3,1311.2,1328.6,2,1322,824,1489
6/27/2014,Friday,1317.1,1323,1313.6,1316.8,3,1320,511,1464
6/26/2014,Thursday,1321.2,1321.2,1307,1318,5.6,1317,844,1425
6/25/2014,Wednesday,1327,1327,1327,1327,1.3,1322.2,2,32
6/24/2014,Tuesday,1320.9,1320.9,1320.9,1320.9,2.9,1320.9,0,32
6/23/2014,Monday,1318,1318,1318,1318,1.8,1318,0,32
6/20/2014,Friday,1333.3,1333.3,1333.3,1325.1,2.5,1316.2,1,33
6/19/2014,Thursday,1300,1325.9,1300,1316,41.3,1313.7,9,32
6/18/2014,Wednesday,1280,1280,1280,1280,0.7,1272.4,1,33
6/17/2014,Tuesday,1267.1,1275,1267.1,1275,3.2,1271.7,1,32
6/16/2014,Monday,1285,1285,1285,1285,1.2,1274.9,1,33
6/13/2014,Friday,1285,1287.7,1285,1287.7,0.1,1273.7,9,40
6/12/2014,Thursday,1273.6,1272.4,1273.6,1272.4,12.8,1273.6,0,40
6/11/2014,Wednesday,1267.3,1267.3,1262,1262,1,1260.8,4,40
6/10/2014,Tuesday,1260.4,1263,1260.4,1263,6.3,1259.8,4,41
6/9/2014,Monday,1259,1259,1259,1259,1.4,1253.5,6,47
6/6/2014,Friday,1261.8,1263.2,1250.8,1251,0.9,1252.1,11,50
6/5/2014,Thursday,1246.1,1257.5,1246.1,1257.5,9,1253,7,52
6/4/2014,Wednesday,1247,1249.3,1244.7,1247,0.3,1244,11,51
6/3/2014,Tuesday,1250.5,1250.5,1242,1244,0.6,1244.3,17,56
6/2/2014,Monday,1249,1252.2,1240.4,1249.3,1.9,1243.7,96,107
5/30/2014,Friday,1257.4,1260,1242.3,1252,10.7,1245.6,97,175
5/29/2014,Thursday,1259,1260,1251.3,1252.7,3,1256.3,376,634
5/28/2014,Wednesday,1263.7,1267,1255.1,1258.4,6.2,1259.3,640,808
5/27/2014,Tuesday,1291.9,1294.1,1262.7,1263,26.2,1265.5,1395,1036
5/23/2014,Friday,1294.3,1295.7,1286.7,1292.2,3.3,1291.7,733,1183
5/22/2014,Thursday,1292,1304,1289.9,1293.2,6.9,1295,825,1244
5/21/2014,Wednesday,1293.9,1296.2,1283.3,1292.1,6.5,1288.1,772,1266
5/20/2014,Tuesday,1293,1297.2,1286,1294.1,0.8,1294.6,771,1311
5/19/2014,Monday,1293,1305.5,1289.8,1293.6,0.4,1293.8,610,1327
5/16/2014,Friday,1295.5,1298.3,1287.5,1291.8,0.2,1293.4,491,1302
5/15/2014,Thursday,1306.9,1307,1287.5,1296.2,12.3,1293.6,741,1282
5/14/2014,Wednesday,1294.2,1309.4,1291.8,1307,11.1,1305.9,862,1297
5/13/2014,Tuesday,1296,1298.8,1287.6,1293.9,1,1294.8,737,1268
5/12/2014,Monday,1288.6,1304.1,1277.9,1295.3,8.2,1295.8,1119,1394
5/9/2014,Friday,1290.4,1294.5,1285.5,1289.3,0.1,1287.6,468,1389
5/8/2014,Thursday,1290.5,1295.3,1284.8,1290,1.2,1287.7,655,1390
5/7/2014,Wednesday,1308.6,1314.6,1285.9,1289.7,19.7,1288.9,1525,1432
5/6/2014,Tuesday,1309.9,1314,1304.4,1307.3,0.7,1308.6,517,1403
5/5/2014,Monday,1301,1315.9,1296,1310.4,6.4,1309.3,731,1442
5/2/2014,Friday,1284.2,1304.7,1272.2,1299.3,19.5,1302.9,1612,1455
5/1/2014,Thursday,1292.7,1293.1,1277.3,1284.5,12.5,1283.4,876,1399
4/30/2014,Wednesday,1294.2,1298.5,1285,1291.2,0.4,1295.9,1159,1424
4/29/2014,Tuesday,1296.5,1301.8,1286.5,1295.5,2.7,1296.3,796,1450
4/28/2014,Monday,1303.6,1306.5,1292.4,1296.1,1.8,1299,748,1442
4/25/2014,Friday,1331.6,1341.9,1301.8,1301.8,10.2,1300.7,11,11
4/24/2014,Thursday,1311.7,1323.1,1311.7,1314.2,6.3,1290.5,13,24
4/23/2014,Wednesday,1284.2,1284.2,1284.2,1284.2,3.6,1284.2,3,27
4/22/2014,Tuesday,1280.6,1291,1280.6,1291,7.4,1280.6,1,28
4/21/2014,Monday,1288,1288,1288,1288,5.4,1288,0,28
4/17/2014,Thursday,1303.1,1310,1303.1,1303.1,9.7,1293.4,1,29
4/16/2014,Wednesday,1303.1,1303.1,1303.1,1303.1,3.1,1303.1,0,29
4/15/2014,Tuesday,1305,1307,1305,1306.1,27.2,1300,8,37
4/14/2014,Monday,1322,1332,1322,1332,8.5,1327.2,7,44
4/11/2014,Friday,1321.5,1322,1321.5,1322,1.4,1318.7,1,45
4/10/2014,Thursday,1320.1,1321,1320.1,1321,14.6,1320.1,0,45
4/9/2014,Wednesday,1310,1313,1308,1313,3.2,1305.5,2,55
4/8/2014,Tuesday,1309.5,1314.1,1309.5,1312,10.7,1308.7,1,55
4/7/2014,Monday,1298,1298,1298,1298,5.2,1298,0,55
4/4/2014,Friday,1310.1,1311.4,1310.1,1311.4,18.8,1303.2,3,56
4/3/2014,Thursday,1294.9,1295.8,1285,1285,6.1,1284.4,4,60
4/2/2014,Wednesday,1282.9,1303.2,1281.8,1300.7,10.9,1290.5,31,83
4/1/2014,Tuesday,1286.7,1293.2,1280.7,1280.7,3.8,1279.6,15,92
3/31/2014,Monday,1297.5,1298.4,1282.7,1282.7,10.4,1283.4,81,218
3/28/2014,Friday,1291.1,1298.7,1286.8,1294.5,0.9,1293.8,288,713
3/27/2014,Thursday,1306.8,1307.4,1288.6,1290.4,8.7,1294.7,624,1019
3/26/2014,Wednesday,1311.5,1317,1297.5,1304.3,8,1303.4,1528,1015
3/25/2014,Tuesday,1307.1,1318.1,1305.6,1311,0.2,1311.4,826,1049
3/24/2014,Monday,1335.2,1335.4,1308,1309.2,24.8,1311.2,1531,1010
3/21/2014,Friday,1330.1,1342.8,1328.5,1334.9,5.5,1336,961,1019
3/20/2014,Thursday,1332,1335.3,1321,1327.6,10.8,1330.5,1173,1123
3/19/2014,Wednesday,1357.2,1360,1327.4,1331,17.7,1341.3,2186,926
3/18/2014,Tuesday,1366.9,1367.7,1351.2,1355.4,13.9,1359,1540,915
3/17/2014,Monday,1387,1392.2,1361.8,1367.6,6.1,1372.9,1466,851
3/14/2014,Friday,1372.2,1388.2,1367.4,1382.5,6.6,1379,1601,1013
3/13/2014,Thursday,1367.5,1375.2,1364.7,1370.6,1.9,1372.4,882,1025
3/12/2014,Wednesday,1347.2,1371.2,1345.9,1366.9,23.8,1370.5,1414,918
3/11/2014,Tuesday,1341.3,1352.7,1337.8,1349.8,5.2,1346.7,1143,830
3/7/2014,Friday,1350,1354,1326.6,1340,13.6,1338.2,1788,762
3/6/2014,Thursday,1335.3,1353.8,1331.3,1351.2,11.5,1351.8,1137,992
3/5/2014,Wednesday,1334.5,1341.9,1332.9,1336.7,2.4,1340.3,688,999
